뉴스 식별자,일자,언론사,기고자,제목,통합 분류1,통합 분류2,통합 분류3,사건/사고 분류1,사건/사고 분류2,사건/사고 분류3,인물,위치,기관,키워드,top 50,본문,URL,분석제외 여부
01400601.20230713140508002,20230713,충청일보,박보성 기자,"김명숙 의원 ""산림자원연구소 이전, 청양이 최적지""",지역>충남, 지역>울산, 지역>제주,,,,김명숙,"세종시,논산,칠갑산,충남,나들목,도립공원,자연휴양림,충청남도,천장호,고운식물원,서천,충남도의,당진-,칠갑호,청양","칠갑산,목재체험박물관,도의회,청양군,산림자원연구소,충남,더불어민주당,고운식물원,청양,KBS","산림자원연구소,김명숙,의원,산림,자원,연구소,청양,최적지,생태자연,1위,멸종,식물,개체,보존,관리,청양,적합,강조,도립공원,칠갑산,식물원,기간,연구소,이전시,비용,감소,김명숙,충남도,의원,청양,더불어민주당,임시회,본회의,발언,2만,멸종,식물,개체,칠갑산자락,식재,KBS,보도,인용,충청남도,산림,자원,연구소,청양,주장,세계적,식물,1급,멸종,위기,야생,식물,광릉요강꽃&,모습,발언,시작,의원,산림,자원,보존,관리,청양,적합,지역,깽깽이풀,가시오갈피나무,제비동자꽃,생물,보전,최적지,자연ㆍ,지리,가치,강조,청양군,생태,자연,비율,지역,도내,전체면적,도내,도립공원,면적,41%,차지,칠갑산,충남,알프스&,만큼,산림자원,보유,31년,운영,8800여,식물자원,보유,고운식물원,산림자원연구소,기간,조성,비용,감소,도민,산림문화복지,즉시,제공,최적지,부각,의원,충남,1시간,산림자원연구소,도착,논산,서천,당진,대전,서부내륙고속도로,이용,3곳,나들목,전국,방문,도민,편리성,생각,지역,차별,장점,주장,지역,균형,발전,측면,산림자원연구소,청양,당위성,주장,지역낙후,도내,제조산업,상대적,부족,청양,임산업,녹색일자리,경제,활성,시대,산림,르네상스,탄소,중립,경제,특별도,역할,기여,산림문화,최적화,청정,자연환경,보유,도민,산림,복지,서비스,제공,최적지,청양,산림자원연구소,촉구,건의,발언,마무리,청양군,멸종,식물,보고,지역,특수,칠갑산,도립공원,식물원,자연휴양림,목재체험박물관,기후환경교육원,칠갑호,천장호,산림,문화,인프라,산림자원연구소,서비스수혜자,불일치&,경제적,효과,일치,해결,입지,산림,자원,연구소,유치,적극,세종시,위치,충남,산림,자원,연구소,불일치,그동안,행정,구역,발생,도의회,제11대,김명숙,의원,차례,요구,산림자원연구소,8월,실사작업,9월,평가작업,연말,최종,유치,선정,예정","산림자원연구소,연구소,청양,칠갑산,충남,최적지,김명숙,도립공원,식물원,임시회,특별도,그동안,본회의,청양군,산림문화,산림자원,1급,2만,르네상스,이전시,충청남도","""생태자연도 1위, 희귀 멸종식물 2만9천개체 보존 관리된 청양이 가장 적합"" 강조""도립공원 칠갑산과 고운식물원 일대로 연구소 이전시 기간 및 비용 대폭 감소"" 김명숙 충남도의원(청양ㆍ더불어민주당)은 12일 346회 임시회 제1차 본회의 5분발언에서 희귀ㆍ멸종 식물 2만9000개체가 칠갑산자락에 식재되어 있다는 KBS 보도를 인용하며 충청남도 산림자원연..",https://www.ccdailynews.com/news/articleView.html?idxno=2216228,사용자 분석 제외
01400701.20230713201433001,20230713,충청투데이,김지현 기자,"김명숙 의원 ""충남산림자원연구소, 청양으로 이전해야""",지역>충남, 지역>울산, 정치>행정_자치,,,,김명숙,"한반도,고운,도립공원,칠갑산,식물원,청양군,충남,중부,충남산림자원연구소,청양","충남도의회,산림자원연구소,충남,더불어민주당,청양","충남산림자원연구소,김명숙,의원,충남산림,자원,연구소,청양,의원,충남,도의회,김명숙,더불어민주당,청양,청양군,충남,산림,자원,연구소,이목,의원,충남도,의회,임시회,본회의,발언,도립공원,청양,칠갑산,식물원,일대,산림자원연구소,도민들,산림문화복지,활용,청양,면적,절반,한반도,중부,산림,자원,정책,적합,강조,의원,청양,지리적,언급,청양,충남,중심,위치,15개,1시간,방문,서비스,수혜자,경제,효과,일치,산림자원연구소,해소,최적지,의원,취지,충남,지역,균형,발전,낙후,청양,현실,감안,청양,산림자원연구소,발언","청양,충남,연구소,산림자원연구소,김명숙,본회의,임시회,칠갑산,수혜자,충남도,식물원,산림문화복지,도민들,낙후,최적지,도립공원,충남산림,도의회,충남산림자원연구소,더불어민주당,청양군,의원,산림,자원,발언,효과,방문,한반도,절반,정책","[충청투데이 김지현 기자] 충남도의회 김명숙 의원(더불어민주당ㆍ청양)이 “청양군에 충남 산림자원연구소가 이전돼야 한다”고 말해 이목을 끌었다. 

김 의원은 12일 충남도의회 제346회 임시회 제1차 본회의에서 5분 발언을 통해 “청양 칠갑산 도립공원과 고운 식물원 일대에 산림자원연구소가 이전하면 도민들이 산림문화복지를 바로 활용할 수 있다”고 말했다...",https://www.cctoday.co.kr/news/articleView.html?idxno=2181133,사용자 분석 제외
01400351.20230710220126004,20230710,중도일보,최병환 기자,"청양군, 칠갑호 미디어 영상관 설치 중간 점검",지역>강원, 지역>충남, 지역>경남,,,,김돈곤,"청양군,중부,칠갑호",청양군,"청양군,칠갑호,미디어,영상관,설치,중간,점검,청양군,대회의실,군청,칠갑호,미디어,영상관,제작,설치,보고회,중간,용역,사진,이날,보고회,미디어,영상관,용역,착수,체험관,연출,체험관,개괄,보고,구성안,콘텐츠,구성,연출,평면,동선,이미지,영상,실내,디자인,가구,배치,공간별,선택,재료,마감재,계획,전망대,리모델링,논의,진행,조성사업,칠갑호,관광거점,조성,사업,2층,무인카페,3~4층,중부권,미디어,영상관,5층,실감,콘텐츠,활용,열기구,클라이밍,체험관,설치,예정,홍보관,상설,특산품,가치,칠갑마루,브랜드,지역,경제,활성,이바지,김돈곤,군수,청정,자연,가치,보전,첨단과학,적용,경험,독특,관광자원,창출,볼거리,거리,제공,지연,친화,지역,경제,활성,이바지","칠갑호,체험관,영상관,보고회,마감재,전망대,특산품,칠갑마루,관광거점,청양군,관광자원,무인카페,2층,공간별,첨단과학,중부권,열기구,홍보관","청양군이 7일 군청 대회의실에서 칠갑호 미디어 영상관 제작과 설치를 위한 중간 용역 보고회를 열었다.〈사진〉
이날 보고회는 미디어 영상관 용역 착수 후 체험관 세부 연출에 대한 개괄 보고에 이어 세부적으로 1~6층 콘텐츠 구성안 연출 내용, 평면 동선 이미지(영상) 실내 디자인과 가구 배치, 공간별 주요 재료 마감재 선택, 전망대 리모델링 계획에 대한 ..",http://www.joongdo.co.kr/web/view.php?key=20230710010002475,
01400201.20230710183055001,20230710,대전일보,박대항 기자,"청양군, 칠갑호 미디어 영상관 설치",지역>강원, 지역>충남, 지역>경기,,,,김돈곤,"청양군,중부,칠갑호","청양군,군청,자원","청양군,칠갑호,미디어,영상관,설치,청양군,볼거리,거리,제공,청양군,볼거리,거리,제공,지연,친화,지역,경제,활성,이바지,제작,칠갑호,거점,미디어,영상관,보고회,중간,용역,차별화,경쟁력,시설,구성,논의,사진,청양군,제공,청양,청양군,볼거리,거리,제공,지연,친화,지역,경제,활성,이바지,제작,칠갑호,거점,미디어,영상관,군청,조성사업,칠갑호,관광거점,조성,사업,제작,미디어,영상관,설치,보고회,중간,용역,차별화,경쟁력,시설,구성,논의,회의,미디어,영상관,용역,착수,체험관,연출,체험관,개괄,보고,6층,콘텐츠,구성,연출,평면,연출,동선,이미지,영상,실내,디자인,공간별,가구,배치,공간,재료,마감재,선택,전망대,구기자,산채,체험장,리모델링,계획,논의,진행,조성사업,칠갑호,관광거점,조성,사업,2층,무인카페,4층,중부권,미디어,영상관,5층,실감,콘텐츠,활용,열기구,클라이밍,체험관,설치,예정,홍보관,상설,특산품,칠갑마루,브랜드,가치,지역,경제,활성,이바지,추진,김돈곤,군수,청정,자연,자원,가치,보존,첨단과학,적용,경험,독특,관광자원,창출,볼거리,거리,제공,지연,친화,지역,경제,활성,이바지","칠갑호,영상관,체험관,청양군,칠갑마루,전망대,특산품,관광거점,체험장,4층,관광자원,첨단과학,무인카페,중부권,마감재,열기구,2층,경쟁력,공간별",청양군이 새로운 볼거리와 즐길 거리를 제공하는 지연 친화적 시스템으로 지역경제 활성화에 이바지하기 위한 칠갑호 거점 미디어 영상관 제작을 위해 중간 용역 보고회를 열고 차별화되고 경쟁력 있는 시설 구성안을 깊이 있게 논의했다.사진=청양군 제공 [청양]청양군이 새로운 볼거리와 즐길 거리를 제공하는 지연 친화적 시스템으로 지역경제 활성화에 이바지하기 위한 ..,http://www.daejonilbo.com/news/articleView.html?idxno=2073785,
01400601.20230710131358001,20230710,충청일보,이용현 기자,"청양군, 칠갑호 미디어 영상관 설치용역 중간보고",지역>충남, 지역>강원, 지역>경남,,,,김돈곤,"청양군,충남,중부,칠갑호","청양군,군청,자원","청양군,중간보고,칠갑호,미디어,영상관,설치,용역,중간,보고,충남,청양군,대회의실,군청,조성사업,칠갑호,관광거점,조성,사업,제작,미디어,영상관,설치,보고회,중간,용역,차별화,경쟁력,시설,구성,논의,이날,회의,미디어,영상관,용역,착수,체험관,연출,체험관,개괄,보고,구성안,콘텐츠,구성,연출,평면,연출,동선,이미지,영상,실내,디자인,공간별,가구,배치,공간,재료,마감재,선택,전망대,구기자,산채,체험장,리모델링,계획,논의,진행,조성사업,칠갑호,관광거점,조성,사업,2층,무인카페,3~4층,중부권,미디어,영상관,5층,실감,콘텐츠,활용,열기구,클라이밍,체험관,설치,예정,홍보관,상설,특산품,칠갑마루,브랜드,가치,지역,경제,활성,이바지,추진,김돈곤,군수,청정,자연,자원,가치,보존,첨단과학,적용,경험,독특,관광자원,창출,볼거리,거리,제공,지연,친화,지역,경제,활성,이바지","칠갑호,체험관,영상관,칠갑마루,전망대,특산품,관광거점,청양군,구성안,체험장,관광자원,무인카페,첨단과학,중부권,마감재,2층,열기구,경쟁력","충남 청양군이 지난 7일 군청 대회의실에서 칠갑호 관광거점 조성사업 중 미디어 영상관 제작과 설치를 위한 중간 용역 보고회를 열고 차별화되고 경쟁력 있는 시설 구성안을 깊이 있게 논의했다. 

이날 회의는 미디어 영상관 용역 착수 후 체험관 세부 연출에 대한 개괄 보고에 이어 세부적으로 △1~6층 콘텐츠 구성안 및 연출 내용 △평면, 동선, 이미지(영상..",https://www.ccdailynews.com/news/articleView.html?idxno=2215380,
01400351.20230710220149001,20230710,중도일보,최병환 기자,"〔청양다문화〕 더 많이, 더 깊게  소동의 기술",사회>교육_시험, 문화>생활, 사회>여성,,,,"남현신,손현겸,김크리스티나에프","청양군가족센터,충남",,"청양다문화,소동,청양다,문화,대상,또래,집단,상담,부모,자녀,행복,캠프,화합시간,청양군가족센터,센터장,남현신,8가정,다문화,가족,대상,자녀,성장,지원,사업,또래,집단,상담,부모,자녀,캠프,사진,사업,다문화,가족,자녀,정체,회복,사회성,리더십,자녀,건강,성장,지원,부모,자녀,향상,기여,마련,10명,다문화,가족,자녀,대상,또래,집단,상담,음악,치유캠프,진행,센터,충남,경제,교육,연계,진행,청소년,실생활,경제,교육,자녀,욕구,분출,손현겸,음악치료,강사,강사,지도,리듬,소개,음악,스트레스,표출,교육,또래,의사소통,능력,대인,대인,형성,도움,번째,노랫말,자신,노랫말,장점,자녀,완화,스트레스,수치,도움,음악극,진행,부모,자녀,행복캠프,진행,바비큐,파티,가족,음악,포크,댄스,수업,집단활동,마지막,부모,자녀,의사소통,프로그램,참여,자녀,악기,연주,가족,캠핑,대화,의미,김크리스티나에프,명예,필리핀","의사소통,8가정,노랫말,충남,다문화,김크리스티나에프,실생활,사회성,청양군가족센터,손현겸,청양다문화,청양다,화합시간,센터장,남현신,청양군,음악치료,집단활동,치유캠프,음악극,행복캠프,필리핀,시간date,자녀,음악","청양군가족센터(센터장 남현신)가 6월 10~11일, 16~17일 다문화가족 8가정을 대상으로 자녀성장지원사업 또래집단상담과 부모 자녀 캠프를 다녀왔다.〈사진〉
이 사업은 다문화가족 자녀의 정체성 회복과 사회성, 리더십을 개발하고 자녀의 건강한 성장 지원과 부모 자녀 관계 향상에 기여하고자 마련됐다.
6월 10~11일에는 다문화가족 자녀 10명을 대상으로..",http://www.joongdo.co.kr/web/view.php?key=20230708010002128,
01400601.20230705152404001,20230705,충청일보,이용현 기자,충남 산림자원연구소 청양군 이전 당위성 충분,지역>충남, 지역>대전, 지역>전남,,,,김돈곤,"서면,도립공원,칠갑산,청양군,테마공원,충청권,충남,고운식물원,청양","임야,환경부,대공,청양군,산림자원연구소,휴양,청양지역,고운식물원,자원,고추문화마을,청양문예회관,충남도","청양군,충남,산림,자원,연구소,당위,충분,충남,청양군,유치,결의,대회,입지,여건,균형발전,청양군,강조,충남,군민들,충남,산림,자원,연구소,청양,당위성,입지,여건,지역,균형,발전,의지,유치,성공,대공연장,청양문예회관,결의대회,충남,산림,자원,연구소,청양,유치,결의,대회,도내,생태,자연,비율,12.95%,후보지,고운,식물원,활용,조성,기간,비용,중앙,절감,충남,자리,접근성,대내외,피력,이날,결의,대회,유치추진단,군민,공무원,500여,참석,유치,결의문,낭독,영상시청,유치,활동,영상,시청,유치,염원,기념,촬영,퍼포먼스,진행,충남도,추진,산림자원연구소,사업,6월,대상,공모,절차,후보,지별,입지,7~8월,서면,평가,현장실사,9~10월,연말,최종,후보지,결정,예정,청양지역,면적,66%,임야,비율,생태,도내,도립공원,칠갑산,산림자원,보유,산림자원연구소,적합,조건,대상지,고운식물원,8,000여,산림자원,보유,전국,자산,광릉요강꽃,1급,독미나리,진노랑상사화,층층둥글레,노랑붓꽃,2급,보전,가치,환경부,지정,멸종,위기,야생,식물,다수,보유,식물원,충청,최대,식물원,지역,자연,자원,융복합,산림,분야,교육,휴양,관광객,증가,최고,시너지,효과,인근,조성,예정,특화단지,사회,공동체,특화,단지,고추문화마을,우산,테마공원,반려,동물,놀이,공원,자연치유센터,벨트,관광,연결,복안,산림자원연구소,예상,문제점,청양,해결,산림자원연구소,가치,식생,공간,연속성,생태적,물리적,정착기,30년,정착,식물원,수목,경제,가치,천문학,조성,비용,절감,수목,이식,비용,절감,강조,김돈곤,군수,유치,충남,산림,자원,연구소,인구감소,걱정,지역,소멸,위기,자족도시,인구,자족,도시,전환점,군민,에너지,집중","충남,산림자원연구소,식물원,연구소,청양,공동체,후보지,고운식물원,당위성,청양군,특화단지,환경부,산림자원,청양문예회관","충남 청양군, 유치 결의대회 통해 입지 여건,균형발전 강조 충남 청양군이 군민들과 함께 충남 산림자원연구소의 청양 이전 당위성으로 입지 여건과 지역 균형발전을 내세우면서 유치 성공 의지를 다졌다. 

군은 지난 3일 청양문예회관 대공연장에서 충남 산림자원연구소 청양 유치 결의대회를 열고 △도내 생태자연도 비율 1위(12.95%) △이전 후보지인 고운식물..",https://www.ccdailynews.com/news/articleView.html?idxno=2214540,
01400351.20230705220302001,20230705,중도일보,최병환 기자,청양군 “충남산림자원연구소 유치 성공” 다짐,지역>충남, 지역>전남, 지역>대전,,,,김돈곤,"임야,서면,도립공원,칠갑산,청양군,테마공원,충청권,충남,충남산림자원연구소,고운식물원,청양","임야,환경부,대공,군민공무원,산림자원연구소,휴양,청양문예회관,청양군,충남산림자원연구소,고운식물원,자원,고추문화마을,청양,충남도","청양군,충남산림,자원,연구소,유치,성공,다짐,청양문예회관,유치결의대회,군민공무원,참여,전체면적,66%,임야,입지,최적,유치,주변,연계,계획,청양군,군민,충남산림자원연구소,당위성,입지,여건,지역,균형,발전,의지,유치,성공,사진,대공연장,청양문예회관,결의대회,충남,산림,자원,연구소,청양,유치,결의,대회,도내,생태,자연,비율,12.95%,후보지,고운,식물원,활용,조성,기간,비용,절감,충남,중앙,자리,접근성,대내외,피력,이날,결의,대회,유치추진단,군민,공무원,500여,참석,유치,결의문,낭독,영상시청,유치,활동,영상,시청,유치,염원,기념,촬영,퍼포먼스,진행,충남도,추진,산림자원연구소,사업,6월,대상,공모,절차,후보,지별,입지,7~8월,서면,평가,현장실사,9~10월,연말,최종,후보지,결정,예정,청양,면적,66%,임야,비율,생태,도내,도립공원,칠갑산,산림자원,보유,산림자원연구소,적합,조건,대상지,고운식물원,8,000여,산림자원,보유,전국,자산,광릉요강꽃,1급,독미나리,진노랑상사화,층층둥글레,노랑붓꽃,2급,보전,가치,환경부,지정,멸종,위기,야생,식물,다수,보유,식물원,충청,최대,식물원,지역,자연,자원,융복합,산림,분야,교육,휴양,관광객,증가,최고,시너지,효과,인근,조성,예정,특화단지,사회,공동체,특화,단지,고추문화마을,우산,테마공원,반려,동물,놀이,공원,자연치유센터,벨트,관광,연결,복안,산림자원연구소,예상,문제점,청양,해결,산림자원연구소,가치,식생,공간,연속성,생태적,물리적,정착기,30년,정착,식물원,경제,가치,천문학,조성,비용,절감,수목,이식,비용,절감,강조,김돈곤,군수,유치,충남,산림,자원,연구소,인구감소,걱정,지역,소멸,위기,자족도시,인구,자족,도시,전환점,군민,에너지,집중,강조","연구소,충남,식물원,산림자원연구소,청양,청양문예회관,청양군,공동체,후보지,고운식물원,충남산림자원연구소,공무원,환경부,특화단지,산림자원","청양군이 군민과 함께 충남산림자원연구소의 이전 당위성으로 입지 여건과 지역 균형발전을 내세우면서 유치 성공 의지를 다졌다.〈사진〉
군은 3일 청양문예회관 대공연장에서 충남 산림자원연구소 청양 유치 결의대회를 열고 도내 생태자연도 비율 1위(12.95%), 이전 후보지인 고운식물원 활용으로 조성 기간과 비용 대폭 절감, 충남 중앙에 자리한 접근성 등을 대..",http://www.joongdo.co.kr/web/view.php?key=20230704010000846,
01400701.20230705153931001,20230705,충청투데이,윤양수 기자,"""충남 산림자원연구소 청양군 이전 당위성 충분""",지역>충남, 지역>대전, 지역>전남,,,,김돈곤,"서면,군,충남 산림자원연구소,도립공원,칠갑산,청양군,테마공원,충청권,충남,고운식물원,청양","임야,환경부,대공,청양군,산림자원연구소,휴양,청양지역,고운식물원,자원,고추문화마을,청양문예회관,충남도","청양군,충남,산림,자원,연구소,당위성,청양군,군민들,충남,산림,자원,연구소,청양,당위성,입지,여건,지역,균형,발전,의지,유치,성공,대공연장,청양문예회관,결의대회,충남,산림,자원,연구소,청양,유치,결의,대회,도내,생태,자연,비율,12.95%,후보지,고운,식물원,활용,조성,기간,비용,중앙,절감,충남,자리,접근성,대내외,피력,이날,결의,대회,유치추진단,군민,공무원,500여,참석,유치,결의문,낭독,영상시청,유치,활동,영상,시청,유치,염원,기념,촬영,퍼포먼스,진행,충남도,추진,산림자원연구소,사업,6월,대상,공모,절차,후보,지별,입지,7~8월,서면,평가,현장실사,9~10월,연말,최종,후보지,결정,예정,청양지역,면적,66%,임야,비율,생태,도내,도립공원,칠갑산,산림자원,보유,산림자원연구소,적합,조건,대상지,고운식물원,8,000여,산림자원,보유,전국,자산,광릉요강꽃,1급,독미나리,진노랑상사화,층층둥글레,노랑붓꽃,2급,보전,가치,환경부,지정,멸종,위기,야생,식물,다수,보유,식물원,충청,최대,식물원,지역,자연,자원,융복합,산림,분야,교육,휴양,관광객,증가,최고,시너지,효과,인근,조성,예정,특화단지,사회,공동체,특화,단지,고추문화마을,우산,테마공원,반려,동물,놀이,공원,자연치유센터,벨트,관광,연결,복안,산림자원연구소,시ㆍ군,예상,문제점,청양,해결,산림자원연구소,가치,식생,공간,연속성,생태적,물리적,정착기,30년,정착,식물원,수목,경제,가치,천문학,조성,비용,절감,수목,이식,비용,절감,강조,김돈곤,군수,유치,충남,산림,자원,연구소,인구감소,걱정,지역,소멸,위기,자족도시,인구,자족,도시,전환점,군민,에너지,집중,강조","충남,산림자원연구소,식물원,연구소,청양,공동체,후보지,고운식물원,청양군,특화단지,환경부,산림자원,청양문예회관,당위성,결의대회","[충청투데이 윤양수 기자] 청양군이 군민들과 함께 충남 산림자원연구소의 청양 이전 당위성으로 입지 여건과 지역 균형발전을 내세우면서 유치 성공 의지를 다졌다. 

군은 3일 청양문예회관 대공연장에서 충남 산림자원연구소 청양 유치 결의대회를 열고 △도내 생태자연도 비율 1위(12.95%) △이전 후보지인 고운식물원 활용으로 조성 기간과 비용 대폭 절감 △..",https://www.cctoday.co.kr/news/articleView.html?idxno=2180620,
01400201.20230704190601001,20230704,대전일보,박대항 기자,"청양군, 충남 산림자원연구소 유치 당위성 '충분'",지역>충남, 지역>전남, 지역>대전,,,,김돈곤,"도립공원,칠갑산,청양군,테마공원,충청권,충남,고운식물원,청양","임야,환경부,대공,청양군,산림자원연구소,휴양,청양지역,고운식물원,자원,고추문화마을,청양문예회관,충남도","청양군,충남,산림,자원,연구소,유치,당위,유치,결의,대회,입지,여건,균형발전,강조,식물원,활용,조성,기간,비용,절감,청양군,군민들,충남,산림,자원,연구소,청양,당위성,입지,여건,도내,생태,자연,비율,12.95%,후보지,고운,식물원,활용,조성,기간,비용,중앙,절감,충남,자리,접근성,대내외,피력,지역,균형,발전,의지,유치,성공,사진,청양군,제공,청양,청양군,군민들,충남,산림,자원,연구소,청양,당위성,입지,여건,지역,균형,발전,의지,유치,성공,대공연장,청양문예회관,결의대회,충남,산림,자원,연구소,청양,유치,결의,대회,도내,생태,자연,비율,12.95%,후보지,고운,식물원,활용,조성,기간,비용,중앙,절감,충남,자리,접근성,대내외,피력,이날,결의,대회,유치추진단,군민,공무원,500여,참석,유치,결의문,낭독,영상시청,유치,활동,영상,시청,유치,염원,기념,촬영,퍼포먼스,진행,충남도,추진,산림자원연구소,사업,6월,대상,공모,절차,후보,지별,입지,8월,서면,평가,현장실사,10월,연말,최종,후보지,결정,예정,청양지역,면적,66%,임야,비율,생태,도내,도립공원,칠갑산,산림자원,보유,산림자원연구소,적합,조건,대상지,고운식물원,8000여,산림자원,보유,전국,자산,광릉요강꽃,1급,독미나리,진노랑상사화,층층둥글레,노랑붓꽃,2급,보전,가치,환경부,지정,멸종,위기,야생,식물,다수,보유,식물원,충청,최대,식물원,지역,자연,자원,융복합,산림,분야,교육,휴양,관광객,증가,최고,시너지,효과,인근,조성,예정,특화단지,사회,공동체,특화,단지,고추문화마을,우산,테마공원,반려,동물,놀이,공원,자연치유센터,벨트,관광,연결,복안,산림자원연구소,예상,문제점,청양,해결,산림자원연구소,가치,식생,공간,연속성,생태적,물리적,정착기,30년,정착,식물원,수목,경제,가치,천문학,조성,비용,절감,수목,이식,비용,절감,강조,김돈곤,군수,유치,충남,산림,자원,연구소,인구감소,걱정,지역,소멸,위기,자족도시,인구,자족,도시,전환점,천문학,조성,비용,절감,수목,이식,비용,절감,최고,시너지,효과,청양,군민,에너지,집중,강조","청양,충남,식물원,연구소,산림자원연구소,청양군,공동체,후보지,고운식물원,당위성,특화단지,산림자원,환경부,청양문예회관",청양군이 군민들과 함께 충남 산림자원연구소의 청양 이전 당위성으로 입지 여건과 도내 생태자연도 비율 1위(12.95%) △이전 후보지인 고운식물원 활용으로 조성 기간과 비용 대폭 절감 △충남 중앙에 자리한 접근성 등을 대내외에 피력 등 지역 균형발전을 내세우면서 유치 성공 의지를 다졌다.사진=청양군 제공 [청양]청양군이 군민들과 함께 충남 산림자원연구소..,http://www.daejonilbo.com/news/articleView.html?idxno=2072773,
01400201.20230704190054001,20230704,대전일보,박대항 기자,"[새의자] 청양소방서, 진용만 제8대 소방서장 취임",지역>경기, 지역>충남, 지역>충북,,,,진,"소방서장,부산·충청소방학교장,청양군,영남119특수구조대장·기획협력과장,진용만,청양,충남도","서장,청양소방서,청양소방서장,논산소방서장·119종합상황실장,소방청,중앙119구조본부","청양소방서,진용,취임,소방서,신뢰,조직,문화,조성,앞장,진용,청양,소방서장,청양,진용,청양,소방서장,취임식,시작,청양,업무,소방,공무원,임용,진용,서장,부산,충청소방학교장,중앙119구조,본부,영남119특수,구조대장,기획협력과장,소방청,구급,과장,상황담당관,충남도,논산소,방서장,119종합,상황실장,보직,역임,서장,실무,경험,행정,역량,격의,소통,배려,직원들,신망,지휘관,평가,진용,청양소방서장,재난,안전,청양군,최선,직원,신뢰,바탕,소통,화합,신뢰,조직,문화","청양,소방서장,소방서,충남도,소방청,취임식,앞장,청양소방서장,119종합,방서장,학교장,상황실장,충청소방,영남,중앙119구조,영남119특수,논산소,기획협력과장,충청소방학교장,담당관,청양군,공무원,구조대장,상황담당관,지휘관,부산,직원들,청양소방서,진용,신뢰,구조,과장,소통,직원,서장,조직,취임","진용만 청양소방서장 [청양] 진용만 제8대 청양소방서장이 3일 취임식을 시작으로 청양에서의 첫 업무에 들어갔다. 
 
1989년 소방공무원으로 임용된 진용만 서장은 부산 충청소방학교장, 중앙119구조본부 영남119특수구조대장 기획협력과장, 소방청 119구급과장 상황담당관, 충남도 논산소방서장 119종합상황실장 등 주요 보직을 두루 역임했다. 
 
진 서..",http://www.daejonilbo.com/news/articleView.html?idxno=2072766,"예외, 사용자 분석 제외"
01400401.20230704144603002,20230704,중부매일,박재광 기자,"""충남 산림자원연구소 청양군 이전 당위성 충분""",지역>충남, 지역>전남, 지역>대전,,,,김돈곤,"서면,도립공원,칠갑산,청양군,테마공원,충청권,충남,고운식물원,청양","임야,환경부,대공,산림자원연구소,휴양,청양지역,고운식물원,자원,고추문화마을,청양문예회관,충남도","청양군,충남,산림,자원,연구소,당위성,청양군,군수,김돈곤,군민들,충남,산림,자원,연구소,청양,당위성,입지,여건,지역,균형,발전,의지,유치,성공,대공연장,청양문예회관,결의대회,충남,산림,자원,연구소,청양,유치,결의,대회,도내,생태,자연,비율,12.95%,후보지,고운,식물원,활용,조성,기간,비용,중앙,절감,충남,자리,접근성,대내외,피력,이날,결의,대회,유치추진단,군민,공무원,500여,참석,유치,결의문,낭독,영상시청,유치,활동,영상,시청,유치,염원,기념,촬영,퍼포먼스,진행,충남도,추진,산림자원연구소,사업,6월,대상,공모,절차,후보,지별,입지,7~8월,서면,평가,현장실사,9~10월,연말,최종,후보지,결정,예정,청양지역,면적,66%,임야,비율,생태,도내,도립공원,칠갑산,산림자원,보유,산림자원연구소,적합,조건,대상지,고운식물원,8,천,산림자원,보유,전국,자산,광릉요강꽃,1급,독미나리,진노랑상사화,층층둥글레,노랑붓꽃,2급,보전,가치,환경부,지정,멸종,위기,야생,식물,다수,보유,식물원,충청,최대,식물원,지역,자연,자원,융복합,산림,분야,교육,휴양,관광객,증가,최고,시너지,효과,인근,조성,예정,특화단지,사회,공동체,특화,단지,고추문화마을,우산,테마공원,반려,동물,놀이,공원,자연치유센터,벨트,관광,연결,복안,산림자원연구소,예상,문제점,청양,해결,산림자원연구소,가치,식생,공간,연속성,생태적,물리적,정착기,30년,정착,식물원,수목,경제,가치,천문학,조성,비용,절감,수목,이식,비용,절감,강조,김돈곤,군수,유치,충남,산림,자원,연구소,인구감소,걱정,지역,소멸,위기,자족도시,인구,자족,도시,전환점,군민,에너지,집중,강조","충남,산림자원연구소,식물원,연구소,청양,공동체,후보지,고운식물원,청양군,특화단지,환경부,산림자원,청양문예회관,당위성,결의대회","청양군(군수 김돈곤)이 군민들과 함께 충남 산림자원연구소의 청양 이전 당위성으로 입지 여건과 지역 균형발전을 내세우면서 유치 성공 의지를 다졌다. 

군은 지난 3일 청양문예회관 대공연장에서 충남 산림자원연구소 청양 유치 결의대회를 열고 도내 생태자연도 비율 1위(12.95%) 이전 후보지인 고운식물원 활용으로 조성 기간과 비용 대폭 절감 충남 중앙에 ..",www.jbnews.com/news/articleView.html?idxno=1399463,
